code_module_x,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,average_assessment,number_of_assessments_taken,code_module_y,date_registration,date_unregistration,click_count_dataplus,click_count_dualpane,click_count_externalquiz,click_count_folder,click_count_forumng,click_count_glossary,click_count_homepage,click_count_htmlactivity,click_count_oucollaborate,click_count_oucontent,click_count_ouelluminate,click_count_ouwiki,click_count_page,click_count_questionnaire,click_count_quiz,click_count_repeatactivity,click_count_resource,click_count_sharedsubpage,click_count_subpage,click_count_url,click_sum_dataplus,click_sum_dualpane,click_sum_externalquiz,click_sum_folder,click_sum_forumng,click_sum_glossary,click_sum_homepage,click_sum_htmlactivity,click_sum_oucollaborate,click_sum_oucontent,click_sum_ouelluminate,click_sum_ouwiki,click_sum_page,click_sum_questionnaire,click_sum_quiz,click_sum_repeatactivity,click_sum_resource,click_sum_sharedsubpage,click_sum_subpage,click_sum_url,click_average_dataplus,click_average_dualpane,click_average_externalquiz,click_average_folder,click_average_forumng,click_average_glossary,click_average_homepage,click_average_htmlactivity,click_average_oucollaborate,click_average_oucontent,click_average_ouelluminate,click_average_ouwiki,click_average_page,click_average_questionnaire,click_average_quiz,click_average_repeatactivity,click_average_resource,click_average_sharedsubpage,click_average_subpage,click_average_url,total_click_count,total_click_sum,total_click_average
EEE,2014J,573503,M,London Region,Lower Than A Level,40-50%,35-55,0,120,N,Withdrawn,98,1,EEE,-25,74,0,0,0,0,13,0,22,0,1,54,0,0,0,0,9,0,7,0,21,6,0,0,0,0,35,0,63,0,5,257,0,0,0,0,111,0,9,0,47,8,0,0,0,0,2.6923076923076925,0,2.8636363636363638,0,5,4.7592592592592595,0,0,0,0,12.333333333333334,0,1.2857142857142858,0,2.238095238095238,1.3333333333333333,133,535,4.022556390977444
EEE,2014J,573600,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,,,EEE,-34,209,0,0,0,0,8,0,5,0,1,14,0,0,0,0,1,0,3,0,4,2,0,0,0,0,14,0,9,0,1,72,0,0,0,0,1,0,3,0,4,2,0,0,0,0,1.75,0,1.8,0,1,5.142857142857143,0,0,0,0,1,0,1,0,1,1,38,106,2.789473684210526
EEE,2014J,573922,M,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,,,EEE,-101,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EEE,2014J,574565,M,West Midlands Region,Lower Than A Level,10月20日,0-35,0,60,N,Fail,,,EEE,-84,,0,0,0,0,16,0,18,0,0,20,0,0,0,0,12,0,0,0,3,4,0,0,0,0,56,0,62,0,0,76,0,0,0,0,92,0,0,0,3,4,0,0,0,0,3.5,0,3.4444444444444446,0,0,3.8,0,0,0,0,7.666666666666667,0,0,0,1,1,73,293,4.013698630136986
EEE,2014J,575066,M,South West Region,A Level or Equivalent,90-100%,0-35,0,90,N,Fail,72.25,4,EEE,-67,,0,1,0,0,107,0,115,0,3,295,0,50,2,0,18,0,15,0,149,34,0,1,0,0,269,0,596,0,4,2059,0,190,2,0,209,0,19,0,283,46,0,1,0,0,2.514018691588785,0,5.182608695652174,0,1.3333333333333333,6.979661016949152,0,3.8,1,0,11.61111111111111,0,1.2666666666666666,0,1.8993288590604027,1.3529411764705883,789,3678,4.661596958174905
EEE,2014J,575411,M,South West Region,A Level or Equivalent,10月20日,35-55,0,60,N,Pass,93,4,EEE,-74,,0,0,0,0,31,0,63,0,0,94,0,47,0,0,17,0,9,0,12,27,0,0,0,0,126,0,164,0,0,535,0,414,0,0,113,0,11,0,18,37,0,0,0,0,4.064516129032258,0,2.6031746031746033,0,0,5.691489361702128,0,8.808510638297872,0,0,6.647058823529412,0,1.2222222222222223,0,1.5,1.3703703703703705,300,1418,4.726666666666667
EEE,2014J,575623,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,Distinction,95,4,EEE,-93,,0,1,0,0,734,0,224,0,0,225,0,87,1,0,33,0,31,0,54,53,0,2,0,0,2678,0,1051,0,0,899,0,475,1,0,245,0,39,0,80,92,0,2,0,0,3.64850136239782,0,4.691964285714286,0,0,3.9955555555555557,0,5.459770114942529,1,0,7.424242424242424,0,1.2580645161290323,0,1.4814814814814814,1.7358490566037736,1443,5562,3.8544698544698544
EEE,2014J,578469,M,North Western Region,A Level or Equivalent,10月20日,0-35,0,60,N,Pass,83.5,4,EEE,-22,,0,0,0,0,97,0,95,0,4,241,0,62,0,0,13,0,16,0,36,6,0,0,0,0,285,0,235,0,5,1117,0,205,0,0,79,0,22,0,45,6,0,0,0,0,2.9381443298969074,0,2.473684210526316,0,1.25,4.634854771784233,0,3.306451612903226,0,0,6.076923076923077,0,1.375,0,1.25,1,570,1999,3.507017543859649
EEE,2014J,580689,M,Scotland,HE Qualification,20-30%,35-55,1,60,Y,Fail,61.2,5,EEE,-122,,0,1,0,0,185,0,70,0,1,87,0,0,0,0,27,0,6,0,28,25,0,2,0,0,564,0,239,0,1,319,0,0,0,0,188,0,8,0,62,33,0,2,0,0,3.0486486486486486,0,3.414285714285714,0,1,3.6666666666666665,0,0,0,0,6.962962962962963,0,1.3333333333333333,0,2.2142857142857144,1.32,430,1416,3.2930232558139534
EEE,2014J,581082,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,93.75,4,EEE,-113,,0,1,0,0,233,0,155,0,12,197,0,45,0,0,19,0,32,0,11,21,0,3,0,0,641,0,590,0,24,2016,0,308,0,0,131,0,47,0,22,34,0,3,0,0,2.7510729613733904,0,3.806451612903226,0,2,10.233502538071066,0,6.844444444444444,0,0,6.894736842105263,0,1.46875,0,2,1.619047619047619,726,3816,5.256198347107438
EEE,2014J,581238,M,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,78.75,4,EEE,-155,,0,0,0,0,19,0,90,0,16,141,0,19,0,0,13,0,5,0,13,49,0,0,0,0,85,0,325,0,20,939,0,106,0,0,183,0,5,0,25,92,0,0,0,0,4.473684210526316,0,3.611111111111111,0,1.25,6.659574468085107,0,5.578947368421052,0,0,14.076923076923077,0,1,0,1.9230769230769231,1.8775510204081634,365,1780,4.876712328767123
EEE,2014J,581851,M,Scotland,HE Qualification,90-100%,35-55,1,30,N,Pass,76,4,EEE,-88,,0,0,0,0,176,0,122,0,4,380,0,59,7,0,22,0,42,0,32,44,0,0,0,0,469,0,1017,0,5,3573,0,264,12,0,250,0,51,0,43,79,0,0,0,0,2.664772727272727,0,8.336065573770492,0,1.25,9.402631578947368,0,4.47457627118644,1.7142857142857142,0,11.363636363636363,0,1.2142857142857142,0,1.34375,1.7954545454545454,888,5763,6.489864864864865
EEE,2014J,581887,F,North Region,HE Qualification,,0-35,0,30,N,Pass,64.75,4,EEE,-63,,0,0,0,0,160,0,87,0,7,265,0,52,0,0,38,0,11,0,9,31,0,0,0,0,1019,0,230,0,10,1436,0,302,0,0,277,0,23,0,27,44,0,0,0,0,6.36875,0,2.6436781609195403,0,1.4285714285714286,5.418867924528302,0,5.8076923076923075,0,0,7.2894736842105265,0,2.090909090909091,0,3,1.4193548387096775,660,3368,5.1030303030303035
EEE,2014J,582094,M,Wales,A Level or Equivalent,90-100%,0-35,1,30,N,Pass,88.16666666666667,6,EEE,-8,,0,0,0,0,136,0,163,0,1,268,0,57,1,0,30,0,22,0,11,41,0,0,0,0,549,0,392,0,1,1773,0,284,1,0,234,0,99,0,13,51,0,0,0,0,4.036764705882353,0,2.4049079754601226,0,1,6.615671641791045,0,4.982456140350878,1,0,7.8,0,4.5,0,1.1818181818181819,1.2439024390243902,730,3397,4.653424657534247
EEE,2014J,583719,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,92.75,4,EEE,-5,,0,0,0,0,92,0,113,0,2,160,0,49,0,0,20,0,31,0,14,44,0,0,0,0,165,0,518,0,2,821,0,297,0,0,231,0,39,0,20,64,0,0,0,0,1.7934782608695652,0,4.584070796460177,0,1,5.13125,0,6.061224489795919,0,0,11.55,0,1.2580645161290323,0,1.4285714285714286,1.4545454545454546,525,2157,4.1085714285714285
EEE,2014J,584514,M,West Midlands Region,Lower Than A Level,60-70%,0-35,1,60,N,Fail,55,2,EEE,-30,,0,0,0,0,36,0,24,0,0,27,0,0,0,0,11,0,0,0,1,11,0,0,0,0,88,0,109,0,0,95,0,0,0,0,112,0,0,0,1,15,0,0,0,0,2.4444444444444446,0,4.541666666666667,0,0,3.5185185185185186,0,0,0,0,10.181818181818182,0,0,0,1,1.3636363636363635,110,420,3.8181818181818183
EEE,2014J,584718,M,South West Region,Lower Than A Level,90-100%,35-55,0,60,N,Fail,80.25,4,EEE,-52,,0,0,0,0,430,0,156,0,3,83,0,47,0,0,9,0,17,0,5,26,0,0,0,0,1403,0,480,0,4,443,0,226,0,0,133,0,18,0,5,36,0,0,0,0,3.2627906976744185,0,3.076923076923077,0,1.3333333333333333,5.337349397590361,0,4.808510638297872,0,0,14.777777777777779,0,1.0588235294117647,0,1,1.3846153846153846,776,2748,3.5412371134020617
EEE,2014J,585852,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,77.75,4,EEE,-101,,0,0,0,0,265,0,130,0,3,177,0,31,0,0,18,0,5,0,17,48,0,0,0,0,880,0,504,0,4,739,0,107,0,0,116,0,8,0,23,139,0,0,0,0,3.3207547169811322,0,3.876923076923077,0,1.3333333333333333,4.175141242937853,0,3.4516129032258065,0,0,6.444444444444445,0,1.6,0,1.3529411764705883,2.8958333333333335,694,2520,3.6311239193083575
EEE,2014J,586474,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,30,N,Pass,68.75,4,EEE,-106,,0,0,0,0,35,0,38,0,7,84,0,25,0,0,9,0,4,0,16,21,0,0,0,0,111,0,201,0,11,506,0,84,0,0,102,0,8,0,24,28,0,0,0,0,3.1714285714285713,0,5.2894736842105265,0,1.5714285714285714,6.023809523809524,0,3.36,0,0,11.333333333333334,0,2,0,1.5,1.3333333333333333,239,1075,4.497907949790795
EEE,2014J,587621,F,London Region,Lower Than A Level,70-80%,35-55,1,60,N,Fail,50.63636363636363,11,EEE,-5,,0,0,0,0,186,0,135,0,2,206,0,56,0,0,54,0,30,0,71,39,0,0,0,0,471,0,509,0,2,943,0,329,0,0,477,0,38,0,119,50,0,0,0,0,2.532258064516129,0,3.77037037037037,0,1,4.577669902912621,0,5.875,0,0,8.833333333333334,0,1.2666666666666666,0,1.676056338028169,1.2820512820512822,779,2938,3.771501925545571
EEE,2014J,588474,M,North Region,Lower Than A Level,,0-35,0,90,N,Pass,88.5,4,EEE,-14,,0,0,0,0,115,0,106,0,18,145,0,75,0,0,11,0,9,0,7,28,0,0,0,0,198,0,340,0,22,1065,0,415,0,0,86,0,11,0,7,34,0,0,0,0,1.7217391304347827,0,3.207547169811321,0,1.2222222222222223,7.344827586206897,0,5.533333333333333,0,0,7.818181818181818,0,1.2222222222222223,0,1,1.2142857142857142,514,2178,4.237354085603113
EEE,2014J,589856,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,1,90,N,Fail,89.5,4,EEE,-115,,0,2,0,0,104,0,102,0,1,189,0,18,0,0,36,0,15,0,25,63,0,3,0,0,302,0,390,0,1,1295,0,55,0,0,306,0,16,0,32,88,0,1.5,0,0,2.9038461538461537,0,3.823529411764706,0,1,6.851851851851852,0,3.0555555555555554,0,0,8.5,0,1.0666666666666667,0,1.28,1.3968253968253967,555,2488,4.482882882882883
EEE,2014J,590837,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,61.75,4,EEE,-10,,0,0,0,0,26,0,72,0,0,137,0,25,0,0,23,0,4,0,1,16,0,0,0,0,57,0,214,0,0,715,0,141,0,0,255,0,7,0,1,22,0,0,0,0,2.1923076923076925,0,2.9722222222222223,0,0,5.218978102189781,0,5.64,0,0,11.08695652173913,0,1.75,0,1,1.375,304,1412,4.644736842105263
EEE,2014J,591523,M,South Region,A Level or Equivalent,40-50%,35-55,0,150,N,Pass,94.5,4,EEE,-2,,0,0,0,0,516,0,196,0,5,219,0,116,0,0,28,0,46,0,26,65,0,0,0,0,1529,0,834,0,5,1223,0,712,0,0,179,0,72,0,42,111,0,0,0,0,2.9631782945736433,0,4.255102040816326,0,1,5.584474885844749,0,6.137931034482759,0,0,6.392857142857143,0,1.565217391304348,0,1.6153846153846154,1.7076923076923076,1217,4707,3.867707477403451
EEE,2014J,591761,F,Scotland,HE Qualification,40-50%,0-35,0,30,N,Pass,58.75,4,EEE,-23,,0,0,0,0,10,0,47,0,4,119,0,11,0,0,2,0,9,0,17,10,0,0,0,0,84,0,223,0,4,547,0,16,0,0,2,0,12,0,27,25,0,0,0,0,8.4,0,4.74468085106383,0,1,4.5966386554621845,0,1.4545454545454546,0,0,1,0,1.3333333333333333,0,1.588235294117647,2.5,229,940,4.104803493449782
EEE,2014J,592047,F,South Region,HE Qualification,50-60%,0-35,0,60,N,Pass,89.25,4,EEE,-94,,0,0,0,0,756,0,171,0,3,171,0,50,0,0,21,0,9,0,19,46,0,0,0,0,2496,0,924,0,3,997,0,391,0,0,158,0,12,0,24,79,0,0,0,0,3.3015873015873014,0,5.4035087719298245,0,1,5.830409356725146,0,7.82,0,0,7.523809523809524,0,1.3333333333333333,0,1.263157894736842,1.7173913043478262,1246,5084,4.080256821829855
EEE,2014J,592843,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,91,4,EEE,-129,,0,0,0,0,92,0,130,0,6,255,0,66,4,0,32,0,9,0,21,37,0,0,0,0,252,0,353,0,7,1009,0,401,4,0,194,0,25,0,27,43,0,0,0,0,2.739130434782609,0,2.7153846153846155,0,1.1666666666666667,3.9568627450980394,0,6.075757575757576,1,0,6.0625,0,2.7777777777777777,0,1.2857142857142858,1.162162162162162,652,2315,3.5506134969325154
EEE,2014J,593038,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,120,N,Pass,82,4,EEE,-29,,0,0,0,0,38,0,67,0,2,66,0,21,0,0,9,0,11,0,25,26,0,0,0,0,188,0,241,0,3,297,0,191,0,0,102,0,13,0,67,30,0,0,0,0,4.947368421052632,0,3.5970149253731343,0,1.5,4.5,0,9.095238095238095,0,0,11.333333333333334,0,1.1818181818181819,0,2.68,1.1538461538461537,265,1132,4.271698113207547
EEE,2014J,593896,M,East Midlands Region,Lower Than A Level,30-40%,35-55,0,90,N,Pass,47.25,4,EEE,-67,,0,0,0,0,19,0,118,0,2,140,0,7,0,0,12,0,5,0,27,29,0,0,0,0,60,0,427,0,2,928,0,29,0,0,206,0,10,0,53,42,0,0,0,0,3.1578947368421053,0,3.6186440677966103,0,1,6.628571428571429,0,4.142857142857143,0,0,17.166666666666668,0,2,0,1.962962962962963,1.4482758620689655,359,1757,4.894150417827298
EEE,2014J,594629,M,South Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,82.25,4,EEE,-136,,0,0,0,0,374,0,211,0,5,317,0,71,0,0,38,0,16,0,25,21,0,0,0,0,1088,0,980,0,7,1896,0,616,0,0,244,0,22,0,41,29,0,0,0,0,2.909090909090909,0,4.644549763033176,0,1.4,5.981072555205047,0,8.67605633802817,0,0,6.421052631578948,0,1.375,0,1.64,1.380952380952381,1078,4923,4.566790352504638
EEE,2014J,596326,M,London Region,A Level or Equivalent,50-60%,35-55,0,120,N,Withdrawn,71,2,EEE,-73,130,0,0,0,0,79,0,70,0,0,123,0,0,0,0,10,0,15,0,28,15,0,0,0,0,178,0,253,0,0,565,0,0,0,0,123,0,23,0,39,17,0,0,0,0,2.2531645569620253,0,3.6142857142857143,0,0,4.59349593495935,0,0,0,0,12.3,0,1.5333333333333334,0,1.3928571428571428,1.1333333333333333,340,1198,3.523529411764706
EEE,2014J,596423,M,South Region,Lower Than A Level,0-10%,0-35,1,60,N,Withdrawn,,,EEE,-141,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EEE,2014J,596614,M,South Region,Lower Than A Level,60-70%,0-35,1,30,N,Withdrawn,48.5,2,EEE,-114,12,0,3,0,0,69,0,50,0,3,127,0,9,0,0,13,0,7,0,1,17,0,4,0,0,160,0,216,0,3,797,0,138,0,0,155,0,11,0,1,20,0,1.3333333333333333,0,0,2.318840579710145,0,4.32,0,1,6.275590551181103,0,15.333333333333334,0,0,11.923076923076923,0,1.5714285714285714,0,1,1.1764705882352942,299,1505,5.033444816053512
EEE,2014J,597252,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,79,1,EEE,-18,101,0,1,0,0,74,0,31,0,5,66,0,0,0,0,9,0,1,0,7,4,0,1,0,0,165,0,105,0,7,251,0,0,0,0,102,0,1,0,14,4,0,1,0,0,2.22972972972973,0,3.3870967741935485,0,1.4,3.803030303030303,0,0,0,0,11.333333333333334,0,1,0,2,1,198,650,3.282828282828283
EEE,2014J,597732,M,Yorkshire Region,HE Qualification,80-90%,55<=,0,30,N,Pass,85,4,EEE,-66,,0,1,0,0,67,0,73,0,22,209,0,44,2,0,20,0,13,0,30,37,0,1,0,0,137,0,198,0,34,876,0,228,2,0,154,0,17,0,44,65,0,1,0,0,2.044776119402985,0,2.712328767123288,0,1.5454545454545454,4.1913875598086126,0,5.181818181818182,1,0,7.7,0,1.3076923076923077,0,1.4666666666666666,1.7567567567567568,518,1756,3.38996138996139
EEE,2014J,598573,F,Scotland,A Level or Equivalent,10月20日,0-35,2,60,N,Withdrawn,70,1,EEE,-36,143,0,0,0,0,57,0,23,0,0,43,0,0,0,0,11,0,0,0,5,18,0,0,0,0,220,0,139,0,0,253,0,0,0,0,121,0,0,0,5,23,0,0,0,0,3.8596491228070176,0,6.043478260869565,0,0,5.883720930232558,0,0,0,0,11,0,0,0,1,1.2777777777777777,157,761,4.8471337579617835
EEE,2014J,599059,M,Scotland,Lower Than A Level,70-80%,0-35,1,30,N,Fail,,,EEE,-22,,0,0,0,0,2,0,3,0,1,13,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,6,0,1,15,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,1,1.1538461538461537,0,0,0,0,1,0,0,0,0,1,21,26,1.2380952380952381
EEE,2014J,599215,F,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,60,N,Fail,59.75,4,EEE,-25,,0,0,0,0,90,0,84,0,14,155,0,21,2,0,11,0,18,0,34,40,0,0,0,0,224,0,307,0,25,1530,0,59,3,0,105,0,19,0,45,53,0,0,0,0,2.488888888888889,0,3.6547619047619047,0,1.7857142857142858,9.870967741935484,0,2.8095238095238093,1.5,0,9.545454545454545,0,1.0555555555555556,0,1.3235294117647058,1.325,469,2370,5.053304904051172
EEE,2014J,600267,M,Scotland,A Level or Equivalent,10月20日,0-35,0,90,Y,Withdrawn,69.5,2,EEE,-92,222,0,0,0,0,12,0,24,0,0,37,0,2,0,0,8,0,2,0,6,1,0,0,0,0,33,0,76,0,0,115,0,3,0,0,69,0,3,0,6,1,0,0,0,0,2.75,0,3.1666666666666665,0,0,3.108108108108108,0,1.5,0,0,8.625,0,1.5,0,1,1,92,306,3.3260869565217392
EEE,2014J,600766,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,97,4,EEE,-98,,0,1,0,0,858,0,226,0,6,376,0,92,4,0,32,0,32,0,63,80,0,1,0,0,2989,0,1690,0,6,2107,0,574,4,0,164,0,42,0,90,148,0,1,0,0,3.483682983682984,0,7.477876106194691,0,1,5.6037234042553195,0,6.239130434782608,1,0,5.125,0,1.3125,0,1.4285714285714286,1.85,1770,7815,4.415254237288136
EEE,2014J,601599,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,Fail,,,EEE,-74,,0,0,0,0,0,0,2,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,1.75,0,0,0,0,2,0,0,0,0,0,7,14,2
EEE,2014J,602150,M,London Region,A Level or Equivalent,20-30%,0-35,2,30,N,Withdrawn,98,2,EEE,-72,137,0,0,0,0,10,0,21,0,0,42,0,0,0,0,12,0,0,0,3,5,0,0,0,0,69,0,78,0,0,271,0,0,0,0,90,0,0,0,3,7,0,0,0,0,6.9,0,3.7142857142857144,0,0,6.4523809523809526,0,0,0,0,7.5,0,0,0,1,1.4,93,518,5.56989247311828
EEE,2014J,602707,M,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,89.5,4,EEE,-73,,0,0,0,0,49,0,103,0,0,161,0,53,0,0,17,0,4,0,20,27,0,0,0,0,127,0,373,0,0,1179,0,383,0,0,93,0,4,0,33,55,0,0,0,0,2.5918367346938775,0,3.621359223300971,0,0,7.3229813664596275,0,7.226415094339623,0,0,5.470588235294118,0,1,0,1.65,2.037037037037037,434,2247,5.17741935483871
EEE,2014J,602745,M,Scotland,HE Qualification,60-70%,0-35,0,30,N,Withdrawn,,,EEE,-123,152,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,3.3333333333333335,0,0,0,0,0,0,0,0,0,1,5,16,3.2
EEE,2014J,602830,M,South Region,HE Qualification,30-40%,0-35,0,60,N,Distinction,90.25,4,EEE,-60,,0,0,0,0,85,0,83,0,0,129,0,30,0,0,29,0,16,0,21,4,0,0,0,0,257,0,201,0,0,644,0,156,0,0,250,0,19,0,28,4,0,0,0,0,3.023529411764706,0,2.4216867469879517,0,0,4.992248062015504,0,5.2,0,0,8.620689655172415,0,1.1875,0,1.3333333333333333,1,397,1559,3.9269521410579347
EEE,2014J,603108,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,81.75,4,EEE,-80,,0,0,0,0,33,0,101,0,2,141,0,39,0,0,7,0,6,0,39,22,0,0,0,0,78,0,308,0,2,792,0,218,0,0,71,0,10,0,86,27,0,0,0,0,2.3636363636363638,0,3.0495049504950495,0,1,5.617021276595745,0,5.589743589743589,0,0,10.142857142857142,0,1.6666666666666667,0,2.2051282051282053,1.2272727272727273,390,1592,4.082051282051282
EEE,2014J,603700,M,Yorkshire Region,Lower Than A Level,10月20日,0-35,0,60,N,Fail,,,EEE,-71,,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1
EEE,2014J,604875,M,Wales,A Level or Equivalent,60-70%,35-55,1,30,N,Withdrawn,,,EEE,-87,12,0,0,0,0,6,0,3,0,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,0,7,0,0,24,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.5,0,2.3333333333333335,0,0,4,0,0,0,0,1,0,0,0,0,1,17,42,2.4705882352941178
EEE,2014J,605125,M,West Midlands Region,Lower Than A Level,80-90%,35-55,0,30,N,Pass,62,3,EEE,-9,,0,0,0,0,9,0,40,0,3,77,0,24,2,0,8,0,6,0,15,20,0,0,0,0,16,0,154,0,3,303,0,91,2,0,70,0,6,0,36,28,0,0,0,0,1.7777777777777777,0,3.85,0,1,3.935064935064935,0,3.7916666666666665,1,0,8.75,0,1,0,2.4,1.4,204,709,3.4754901960784315
EEE,2014J,605129,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,79.75,4,EEE,-7,,0,0,0,0,67,0,70,0,7,133,0,40,0,0,8,0,7,0,23,31,0,0,0,0,149,0,213,0,8,649,0,161,0,0,118,0,7,0,31,44,0,0,0,0,2.2238805970149254,0,3.0428571428571427,0,1.1428571428571428,4.879699248120301,0,4.025,0,0,14.75,0,1,0,1.3478260869565217,1.4193548387096775,386,1380,3.5751295336787563
EEE,2014J,605294,M,South Region,Lower Than A Level,40-50%,0-35,0,90,N,Distinction,94,4,EEE,-25,,0,0,0,0,114,0,107,0,6,220,0,60,0,0,19,0,23,0,23,41,0,0,0,0,283,0,369,0,9,1223,0,423,0,0,124,0,51,0,28,51,0,0,0,0,2.482456140350877,0,3.4485981308411215,0,1.5,5.5590909090909095,0,7.05,0,0,6.526315789473684,0,2.217391304347826,0,1.2173913043478262,1.2439024390243902,613,2561,4.177814029363785
EEE,2014J,605541,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,Y,Fail,49,2,EEE,-29,,0,0,0,0,0,0,12,0,0,12,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,30,0,0,75,0,0,0,0,21,0,0,0,0,2,0,0,0,0,0,0,2.5,0,0,6.25,0,0,0,0,7,0,0,0,0,1,29,128,4.413793103448276
EEE,2014J,605836,M,South West Region,Lower Than A Level,10月20日,0-35,0,60,N,Distinction,96.75,4,EEE,-72,,0,0,0,0,101,0,103,0,0,197,0,77,0,0,18,0,6,0,28,25,0,0,0,0,248,0,375,0,0,1056,0,420,0,0,176,0,6,0,34,43,0,0,0,0,2.4554455445544554,0,3.6407766990291264,0,0,5.3604060913705585,0,5.454545454545454,0,0,9.777777777777779,0,1,0,1.2142857142857142,1.72,555,2358,4.248648648648649
EEE,2014J,608488,F,East Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,84.25,4,EEE,-153,,0,0,0,0,280,0,99,0,0,120,0,79,0,0,29,0,12,0,37,50,0,0,0,0,949,0,543,0,0,571,0,676,0,0,198,0,18,0,62,84,0,0,0,0,3.3892857142857142,0,5.484848484848484,0,0,4.758333333333334,0,8.556962025316455,0,0,6.827586206896552,0,1.5,0,1.6756756756756757,1.68,706,3101,4.3923512747875355
EEE,2014J,608853,M,South Region,A Level or Equivalent,50-60%,0-35,1,90,N,Pass,56.5,4,EEE,-144,,0,0,0,0,171,0,90,0,9,186,0,56,0,0,18,0,21,0,18,31,0,0,0,0,584,0,252,0,11,788,0,285,0,0,163,0,24,0,19,39,0,0,0,0,3.415204678362573,0,2.8,0,1.2222222222222223,4.236559139784946,0,5.089285714285714,0,0,9.055555555555555,0,1.1428571428571428,0,1.0555555555555556,1.2580645161290323,600,2165,3.6083333333333334
EEE,2014J,610275,M,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,87.75,4,EEE,-65,,0,0,0,0,149,0,167,0,5,417,0,103,0,0,19,0,12,0,31,41,0,0,0,0,379,0,560,0,9,2722,0,421,0,0,167,0,14,0,38,48,0,0,0,0,2.5436241610738257,0,3.3532934131736525,0,1.8,6.52757793764988,0,4.087378640776699,0,0,8.789473684210526,0,1.1666666666666667,0,1.2258064516129032,1.170731707317073,944,4358,4.616525423728813
EEE,2014J,610373,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Distinction,87.75,4,EEE,-88,,0,0,0,0,62,0,76,0,0,107,0,46,0,0,15,0,4,0,27,15,0,0,0,0,182,0,206,0,0,474,0,214,0,0,154,0,4,0,45,18,0,0,0,0,2.935483870967742,0,2.710526315789474,0,0,4.429906542056075,0,4.6521739130434785,0,0,10.266666666666667,0,1,0,1.6666666666666667,1.2,352,1297,3.684659090909091
EEE,2014J,610672,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,77.75,4,EEE,-122,,0,0,0,0,29,0,135,0,5,236,0,34,0,0,27,0,8,0,18,20,0,0,0,0,75,0,324,0,5,1173,0,71,0,0,182,0,12,0,22,23,0,0,0,0,2.586206896551724,0,2.4,0,1,4.970338983050848,0,2.088235294117647,0,0,6.7407407407407405,0,1.5,0,1.2222222222222223,1.15,512,1887,3.685546875
